SIFT_pred	LRT_pred	MutationTaster_pred	FATHMM_pred	clinvar_clnsig
T	N	N	T	Likely_benign
.	.	D	.	Likely_pathogenic
D	D	D	T	Uncertain_significance
T	N	N	T	Benign
T	N	N	T	Likely_benign
D	N	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Benign
T	N	N	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Conflicting_interpretations_of_pathogenicity
.	D	A	.	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	N	D	D	Uncertain_significance
.	D	A	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
T	U	N	T	Benign/Likely_benign
T	U	N	T	Likely_benign
D	U	D	T	Benign
D	U	D	T	Likely_pathogenic
T	N	N	T	Conflicting_interpretations_of_pathogenicity
D	U	D	T	Uncertain_significance
.	U	A	.	Pathogenic
D	U	D	T	Uncertain_significance
D	U	D	T	Likely_pathogenic
D	U	D	D	Uncertain_significance
T	U	D	T	Uncertain_significance
.	U	A	.	Pathogenic/Likely_pathogenic
.	U	A	.	Pathogenic
.	D	A	.	Pathogenic
D	N	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
D	U	D	T	Benign/Likely_benign
T	U	N	T	Conflicting_interpretations_of_pathogenicity
D	U	A	T	Pathogenic
T	U	D	T	Uncertain_significance
T	U	N	T	Benign
D	D	D	T	Likely_pathogenic
T	N	D	T	Uncertain_significance
.	N	A	.	Pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
T	U	N	T	Likely_benign
T	U	D	T	Uncertain_significance
D	N	N	T	Uncertain_significance
T	U	N	T	Uncertain_significance
T	N	N	T	Likely_benign
D	U	D	T	Benign
T	U	N	T	Uncertain_significance
.	U	A	.	Pathogenic
T	U	D	T	Conflicting_interpretations_of_pathogenicity
.	U	A	.	Pathogenic
D	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	N	T	Likely_benign
.	U	A	.	Pathogenic
D	U	D	D	Uncertain_significance
.	U	A	.	Pathogenic
D	U	D	T	Uncertain_significance
T	N	D	T	Benign/Likely_benign
D	U	D	T	Likely_pathogenic
D	U	D	T	Uncertain_significance
T	U	N	T	Conflicting_interpretations_of_pathogenicity
T	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	N	T	Uncertain_significance
D	U	D	T	Uncertain_significance
D	U	D	T	Likely_pathogenic
D	U	D	T	Pathogenic
.	U	A	.	Likely_pathogenic
T	U	N	T	Benign
D	U	D	T	Uncertain_significance
D	U	N	T	Uncertain_significance
D	U	D	D	Uncertain_significance
T	U	D	T	Uncertain_significance
T	U	N	T	Likely_benign
T	U	N	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	N	T	Uncertain_significance
.	U	A	.	Pathogenic/Likely_pathogenic
D	U	D	D	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
.	U	A	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
D	U	D	T	Uncertain_significance
D	U	D	T	Likely_pathogenic
D	U	D	T	Pathogenic/Likely_pathogenic
D	U	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
D	N	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	N	A	.	Pathogenic
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
T	N	N	T	Benign/Likely_benign
D	D	D	T	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Benign
D	D	D	D	Likely_pathogenic
.	D	A	.	Pathogenic
T	N	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
D	N	N	D	Uncertain_significance
D	N	N	D	Uncertain_significance
T	N	N	D	Uncertain_significance
T	N	N	D	Likely_benign
T	N	N	D	Benign/Likely_benign
T	N	N	D	Conflicting_interpretations_of_pathogenicity
T	N	D	T	Uncertain_significance
T	N	N	D	Conflicting_interpretations_of_pathogenicity
D	N	D	D	Conflicting_interpretations_of_pathogenicity
D	N	N	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
D	N	N	T	Conflicting_interpretations_of_pathogenicity
D	D	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
T	N	N	T	Benign
D	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Conflicting_interpretations_of_pathogenicity
D	N	N	T	Uncertain_significance
.	.	D	.	Pathogenic/Likely_pathogenic
.	.	D	.	Likely_pathogenic
D	D	D	T	Likely_pathogenic
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
.	D	A	.	Likely_pathogenic
.	N	A	.	Likely_pathogenic
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
T	N	D	T	.
D	D	D	T	Uncertain_significance
.	N	A	.	Pathogenic
.	N	A	.	Likely_pathogenic
.	.	D	.	Pathogenic/Likely_pathogenic
.	.	D	.	Pathogenic
D	N	N	T	Benign
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic/Likely_pathogenic
T	D	D	T	Conflicting_interpretations_of_pathogenicity
.	D	A	.	Pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Conflicting_interpretations_of_pathogenicity
T	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Conflicting_interpretations_of_pathogenicity
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
.	D	A	.	Uncertain_significance
T	D	D	T	Benign
T	D	N	T	Uncertain_significance
T	N	N	T	Likely_benign
T	N	P	T	Benign
T	N	N	T	Likely_benign
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	.	D	.	Pathogenic
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
T	N	P	T	Benign
D	N	D	D	Uncertain_significance
D	N	N	T	Conflicting_interpretations_of_pathogenicity
.	N	A	.	Pathogenic
T	N	D	T	Uncertain_significance
T	N	N	T	Benign
D	N	D	T	Uncertain_significance
.	N	A	.	Likely_pathogenic
D	U	D	T	Uncertain_significance
.	U	A	.	Pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
D	U	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
D	D	D	T	Conflicting_interpretations_of_pathogenicity
.	N	A	.	Pathogenic
T	N	N	T	Likely_benign
.	D	A	.	Pathogenic/Likely_pathogenic
.	.	D	.	Pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Pathogenic
T	N	N	T	Likely_benign
T	U	N	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Benign
D	N	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	N	D	D	Conflicting_interpretations_of_pathogenicity
.	N	A	.	Pathogenic/Likely_pathogenic
.	.	D	.	Likely_pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Pathogenic/Likely_pathogenic
D	N	D	T	Uncertain_significance
.	D	A	.	Pathogenic
D	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
T	N	N	T	Uncertain_significance
D	N	D	T	Uncertain_significance
.	N	A	.	Likely_pathogenic
T	N	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
D	N	D	T	Uncertain_significance
D	U	D	T	Likely_pathogenic
T	U	N	T	Uncertain_significance
D	U	D	T	Pathogenic/Likely_pathogenic
T	N	N	T	Uncertain_significance
T	N	N	T	Benign/Likely_benign
D	U	D	T	Pathogenic
.	U	A	.	Likely_pathogenic
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	D	T	Benign
D	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	N	T	Uncertain_significance
.	U	A	.	Pathogenic/Likely_pathogenic
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
.	.	D	.	Pathogenic
.	.	D	.	Pathogenic
.	.	D	.	Likely_pathogenic
T	D	D	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Likely_benign
D	D	D	T	Likely_benign
T	N	P	T	Benign
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic/Likely_pathogenic
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	N	A	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
T	N	N	T	Benign
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	N	A	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Pathogenic
T	U	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	N	P	T	Benign
.	.	D	.	Pathogenic
.	.	D	.	Pathogenic
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
.	D	A	.	Pathogenic
.	N	A	.	Likely_pathogenic
D	N	D	T	Benign
.	D	A	.	Pathogenic
T	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	D	A	.	Pathogenic
.	.	D	.	Pathogenic
.	.	D	.	Pathogenic
T	N	N	T	Uncertain_significance
T	N	P	T	Benign
T	N	N	T	Benign/Likely_benign
T	N	N	T	Conflicting_interpretations_of_pathogenicity
.	N	A	.	Pathogenic
D	N	D	T	Benign
T	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
T	N	D	T	Likely_benign
.	D	A	.	Pathogenic
D	D	D	T	Benign/Likely_benign
.	.	D	.	Likely_pathogenic
.	.	D	.	Pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
.	N	A	.	Pathogenic
.	D	A	.	Likely_pathogenic
D	D	D	T	Conflicting_interpretations_of_pathogenicity
T	D	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	N	A	.	Likely_pathogenic
T	N	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic/Likely_pathogenic
T	N	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
D	D	D	T	Uncertain_significance
.	D	A	.	Likely_pathogenic
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
T	D	N	T	Uncertain_significance
.	N	A	.	Pathogenic
T	N	N	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	N	D	D	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Pathogenic/Likely_pathogenic
T	N	D	T	Likely_pathogenic
T	N	P	T	Benign
D	N	N	T	Benign
D	N	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	N	D	T	Likely_benign
.	.	D	.	Pathogenic
.	.	D	.	Likely_pathogenic
.	D	A	.	Pathogenic
T	N	D	T	Uncertain_significance
D	D	D	T	Pathogenic
.	D	A	.	Pathogenic/Likely_pathogenic
T	N	N	T	Benign/Likely_benign
T	D	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Likely_benign
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Conflicting_interpretations_of_pathogenicity
D	N	N	T	Conflicting_interpretations_of_pathogenicity
D	D	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
D	D	D	T	Uncertain_significance
T	N	N	T	Likely_benign
.	N	A	.	Pathogenic
D	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Benign
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
.	D	A	.	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
T	N	D	T	Uncertain_significance
.	N	A	.	Pathogenic/Likely_pathogenic
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	N	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	N	A	.	Pathogenic
D	N	N	T	Uncertain_significance
D	N	N	T	Benign
T	N	N	T	Uncertain_significance
T	D	D	T	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
D	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
D	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	D	T	Likely_benign
T	N	D	T	Uncertain_significance
.	N	A	.	Likely_pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Benign
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Benign
T	N	N	T	Conflicting_interpretations_of_pathogenicity
D	N	N	T	Uncertain_significance
D	N	N	T	Benign
D	N	D	T	Uncertain_significance
T	D	D	T	Benign
T	U	N	T	Uncertain_significance
.	U	A	.	Pathogenic
D	U	N	T	Uncertain_significance
T	U	P	T	Benign
D	U	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
T	N	N	T	Likely_benign
D	N	N	T	Benign/Likely_benign
T	N	P	T	Benign
T	D	N	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
D	D	D	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
.	N	A	.	Likely_pathogenic
.	N	A	.	Pathogenic
D	D	D	T	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Conflicting_interpretations_of_pathogenicity
.	.	D	.	Uncertain_significance
.	.	D	.	Likely_pathogenic
T	D	D	T	Uncertain_significance
T	N	P	T	Benign
D	N	D	T	Benign
D	N	N	T	Benign
T	N	N	T	Benign
D	D	D	T	Uncertain_significance
D	D	D	D	Uncertain_significance
.	D	A	.	Pathogenic
D	N	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Benign/Likely_benign
D	D	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Benign
D	U	N	T	Uncertain_significance
T	U	N	T	Benign
T	.	N	T	Benign
D	U	N	T	Conflicting_interpretations_of_pathogenicity
T	U	D	T	Uncertain_significance
T	U	D	T	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Uncertain_significance
.	.	D	.	Pathogenic/Likely_pathogenic
.	.	D	.	Conflicting_interpretations_of_pathogenicity
D	N	N	T	Uncertain_significance
T	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
.	N	A	.	Pathogenic/Likely_pathogenic
D	N	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	.	D	.	Pathogenic
.	.	D	.	Pathogenic
D	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	D	N	T	Likely_benign
D	D	D	D	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Likely_benign
D	D	D	T	Uncertain_significance
D	D	D	D	Pathogenic
.	.	D	.	Likely_pathogenic
D	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
.	D	A	.	Pathogenic
D	D	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
.	.	D	.	Pathogenic
.	.	D	.	Likely_pathogenic
D	D	D	D	Likely_pathogenic
.	D	A	.	Pathogenic/Likely_pathogenic
D	N	N	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
T	D	N	T	Uncertain_significance
D	N	D	T	Likely_pathogenic
D	D	D	D	Uncertain_significance
D	N	D	D	Uncertain_significance
T	N	P	T	Benign
.	.	D	.	Likely_pathogenic
T	N	N	T	Likely_benign
.	N	A	.	Pathogenic
D	N	D	D	Uncertain_significance
.	.	D	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
.	D	A	.	Likely_pathogenic
D	D	D	D	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	N	D	D	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Uncertain_significance
D	N	D	D	Uncertain_significance
D	N	N	D	Uncertain_significance
.	N	A	.	Pathogenic
T	N	D	T	Uncertain_significance
D	U	N	T	Uncertain_significance
D	N	N	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Uncertain_significance
T	N	N	T	Benign
T	N	N	T	Likely_benign
T	N	N	T	Uncertain_significance
.	U	A	.	Pathogenic
T	U	P	T	Benign
T	U	N	T	Uncertain_significance
.	U	A	.	Likely_pathogenic
T	U	N	T	Uncertain_significance
.	U	A	.	Pathogenic
.	.	D	.	Likely_pathogenic
D	U	D	T	Uncertain_significance
T	U	N	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	N	T	Uncertain_significance
.	U	A	.	Likely_pathogenic
T	U	N	T	Likely_benign
D	U	D	T	Uncertain_significance
T	U	N	T	Uncertain_significance
T	U	D	T	Uncertain_significance
.	.	D	.	Uncertain_significance
.	N	A	.	Pathogenic
.	D	A	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	.	D	.	Likely_pathogenic
D	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
.	N	A	.	Pathogenic
D	D	D	T	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
.	N	A	.	Pathogenic
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Uncertain_significance
.	D	A	.	Pathogenic
T	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	N	T	Uncertain_significance
T	D	D	T	Conflicting_interpretations_of_pathogenicity
.	D	A	.	Pathogenic/Likely_pathogenic
T	N	N	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Conflicting_interpretations_of_pathogenicity
D	D	D	T	Conflicting_interpretations_of_pathogenicity
T	N	D	T	Uncertain_significance
D	N	D	T	Conflicting_interpretations_of_pathogenicity
D	N	D	T	.
D	N	D	T	.
T	N	D	T	Benign
.	N	A	.	Likely_pathogenic
T	N	N	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
.	N	A	.	Pathogenic
D	D	D	T	Uncertain_significance
.	D	A	.	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	.	D	.	Uncertain_significance
T	U	N	T	Uncertain_significance
T	U	N	T	Conflicting_interpretations_of_pathogenicity
D	U	D	D	Uncertain_significance
T	U	D	T	Uncertain_significance
T	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	D	T	Uncertain_significance
.	.	D	.	Likely_pathogenic
T	U	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
.	N	A	.	Pathogenic
.	.	D	.	Pathogenic/Likely_pathogenic
D	D	D	D	Conflicting_interpretations_of_pathogenicity
.	N	A	.	Pathogenic
T	N	N	T	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Uncertain_significance
T	N	N	T	Likely_benign
D	D	D	D	Uncertain_significance
.	N	A	.	Likely_pathogenic
D	D	D	T	Uncertain_significance
T	N	N	T	Benign
T	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
D	D	D	D	Benign
.	D	A	.	Pathogenic
T	D	D	T	Conflicting_interpretations_of_pathogenicity
T	N	N	T	Benign/Likely_benign
D	N	N	T	Uncertain_significance
T	N	N	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	D	Likely_pathogenic
D	D	D	T	Uncertain_significance
.	D	A	.	Pathogenic
D	N	N	T	Uncertain_significance
D	D	A	D	Conflicting_interpretations_of_pathogenicity
D	D	D	D	Uncertain_significance
D	D	D	T	Uncertain_significance
.	N	A	.	Pathogenic
.	.	D	.	Pathogenic
.	.	D	.	Likely_pathogenic
D	D	P	T	Benign/Likely_benign
D	D	D	D	Conflicting_interpretations_of_pathogenicity
.	N	A	.	Pathogenic
.	.	D	.	Likely_pathogenic
T	U	D	T	Conflicting_interpretations_of_pathogenicity
D	U	D	D	Likely_pathogenic
T	U	D	T	Uncertain_significance
T	U	N	T	Uncertain_significance
T	D	D	T	Likely_benign
T	N	N	T	Uncertain_significance
T	N	P	T	Benign
T	N	N	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
.	N	A	.	Pathogenic
D	D	D	D	Uncertain_significance
.	.	D	.	Pathogenic
D	U	D	T	Uncertain_significance
D	U	D	D	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	N	T	Likely_benign
D	U	D	D	Uncertain_significance
D	U	D	D	Uncertain_significance
D	U	D	D	Likely_pathogenic
T	U	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	U	D	T	Likely_benign
D	U	D	T	Uncertain_significance
D	U	D	D	Uncertain_significance
D	U	D	D	Pathogenic
D	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
T	U	D	T	Uncertain_significance
D	U	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	N	T	Conflicting_interpretations_of_pathogenicity
D	N	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
T	N	D	T	Benign
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
D	D	D	T	Uncertain_significance
T	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	U	D	T	Uncertain_significance
D	N	A	T	Pathogenic
D	N	D	T	Uncertain_significance
D	N	D	D	Likely_pathogenic
.	N	A	.	Pathogenic
D	D	D	T	Uncertain_significance
.	.	D	.	Pathogenic
D	D	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	D	Pathogenic/Likely_pathogenic
D	D	D	D	Uncertain_significance
D	D	D	T	Pathogenic
T	N	N	T	Likely_benign
D	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic/Likely_pathogenic
D	D	D	T	Uncertain_significance
T	N	N	T	Uncertain_significance
D	D	A	T	Conflicting_interpretations_of_pathogenicity
T	N	D	T	Uncertain_significance
D	N	D	T	Uncertain_significance
D	D	D	T	Likely_pathogenic
D	D	D	T	Uncertain_significance
D	D	D	T	Pathogenic/Likely_pathogenic
D	N	D	T	Uncertain_significance
.	U	A	.	Likely_pathogenic
T	N	D	T	Uncertain_significance
.	U	A	.	Pathogenic
D	U	D	T	Likely_pathogenic
D	U	D	D	Conflicting_interpretations_of_pathogenicity
